#DUMP_OFFSET.I,ELAPSED_USECS.D,ELAPSED_TICKS.I,CMD.S,INFLIGHT_IOS.I,TS.I,SEQID.I,LUN_SSID.I,OP.I,PHASE.I,LBA.I,NBLKS.I,LATENCY_TICKS.I,HOST_ID.I,HOST_LUN.I,LATENCY_USECS.D
0,390000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,400000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,410000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,420000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,430000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,440000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,450000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,460000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,470000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,480000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,490000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,500000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,510000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,520000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,530000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,540000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,550000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,560000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,570000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,580000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,590000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,600000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,610000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,620000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,630000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,640000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,650000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,660000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,670000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,680000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,690000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,700000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,710000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,720000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,730000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,740000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,750000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,760000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,770000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,780000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,790000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,800000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,810000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,820000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,830000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,840000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,850000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,860000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,870000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,880000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,890000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,900000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,910000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,920000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,930000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,940000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,950000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,960000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,970000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,980000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,990000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1000000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1010000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1020000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1030000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1040000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1050000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1060000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1070000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1080000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1090000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1100000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1110000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1120000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1130000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1140000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1150000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1160000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1170000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1180000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1190000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1200000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1210000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1220000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1230000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1240000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1250000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1260000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1270000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1280000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1290000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1300000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1310000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1320000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1330000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1340000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1350000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1360000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1370000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1380000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1390000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1400000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1410000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1420000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1430000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1440000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1450000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1460000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1470000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1480000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1490000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1500000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1510000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1520000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1530000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1540000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1550000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1560000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1570000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1580000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1590000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1600000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1610000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1620000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1630000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1640000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1650000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1660000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1670000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1680000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1690000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1700000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1710000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1720000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1730000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1740000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1750000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1760000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1770000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1780000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1790000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1800000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1810000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1820000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1830000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1840000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1850000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1860000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1870000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1880000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1890000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1900000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1910000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1920000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1930000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1940000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1950000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1960000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1970000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1980000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,1990000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2000000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2010000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2020000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2030000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2040000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2050000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2060000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2070000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2080000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2090000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2100000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2110000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2120000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2130000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2140000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2150000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2160000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2170000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2180000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2190000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2200000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2210000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2220000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2230000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2240000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2250000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2260000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2270000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2280000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2290000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2300000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2310000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2320000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2330000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2340000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2350000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2360000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2370000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2380000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2390000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2400000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2410000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2420000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2430000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2440000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2450000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2460000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2470000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2480000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2490000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2500000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2510000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2520000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2530000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2540000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2550000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2560000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2570000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2580000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2590000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2600000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2610000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2620000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2630000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2640000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2650000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2660000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2670000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2680000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2690000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2700000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2710000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2720000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2730000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2740000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2750000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2760000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2770000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2780000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2790000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2800000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2810000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2820000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2830000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2840000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2850000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2860000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2870000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2880000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2890000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2900000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2910000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2920000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2930000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2940000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2950000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2960000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2970000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2980000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,2990000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3000000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3010000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3020000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3030000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3040000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3050000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3060000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3070000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3080000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3090000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3100000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3110000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3120000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3130000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3140000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3150000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3160000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3170000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3180000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3190000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3200000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3210000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3220000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3230000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3240000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3250000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3260000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3270000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3280000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3290000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3300000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3310000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3320000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3330000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3340000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3350000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3360000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3370000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3380000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3390000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3400000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3410000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3420000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3430000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
0,3440000000000,0,0,0,0,0,6,1,0,37453024,37453232,0,0,0,0
